[C--]-[CH2]-[CH2]-[C--],8, 6, 0, -2, 0, 2, 1, 2, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.0, 6.5024999999999995, 2, 3, 3, 2, 10
[C-]-[CH3-]-[CH3-]-[C-],7, 5, 0, -1, 0, 3, 0, 1, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.0, 6.5024999999999995, 3, 0, 3, 1, 7
[C]-[CH4--]-[CH4--]-[C],6, 4, 0, 0, 0, 4, 1, 0, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.0, 6.5024999999999995, 2, 3, 3, 0, 8
[CH--]-[CH]=[CH]-[CH--],9, 7, 0, -2, 1, 1, 0, 3, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.34999999999999964, 12.1125, 2, 3, 3, 3, 11
[CH--]-[CH2]-[CH2]-[CH--],9, 7, 0, -2, 1, 1, 0, 3, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 2, 3, 3, 3, 11
[CH-]-[CH3-]-[CH3-]-[CH-],8, 6, 0, -1, 1, 2, 1, 2, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.34999999999999964, 12.1125, 3, 0, 3, 2, 8
[CH]-[CH4--]-[CH4--]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 2, 3, 3, 1, 9
[CH2--]-[CH]=[CH]-[CH2--],10, 8, 0, -2, 2, 0, 1, 4, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.6999999999999993, 17.7225, 2, 3, 3, 4, 12
[CH2--]-[CH2]-[CH2]-[CH2--],10, 8, 0, -2, 2, 0, 1, 4, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 2, 3, 3, 4, 12
[CH2-]-[CH3-]-[CH3-]-[CH2-],9, 7, 0, -1, 2, 1, 0, 3, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.6999999999999993, 17.7225, 3, 0, 3, 3, 9
[CH2]-[CH4--]-[CH4--]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 2, 3, 3, 2, 10
[CH3--]-[CH]=[CH]-[CH3--],11, 9, 0, -2, 3, -1, 0, 3, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 1.049999999999999, 23.332500000000003, 2, 0, 3, 5, 10
[CH3--]-[CH2]-[CH2]-[CH3--],11, 9, 0, -2, 3, -1, 0, 3, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 1.049999999999999, 23.332500000000003, 2, 0, 3, 5, 10
[CH3-]-[CH3-]-[CH3-]-[CH3-],10, 8, 0, -1, 3, 0, 1, 4, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 1.049999999999999, 23.332500000000003, 3, 0, 3, 4, 10
[CH3]-[CH4--]-[CH4--]-[CH3],9, 7, 0, 0, 3, 1, 0, 3, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 1.049999999999999, 23.332500000000003, 2, 0, 3, 3, 8
[CH4--]-[CH]=[CH]-[CH4--],12, 10, 0, -2, 4, -2, 1, 2, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 1.3999999999999986, 28.942500000000003, 2, 3, 3, 4, 12
[CH4--]-[CH2]-[CH2]-[CH4--],12, 10, 0, -2, 4, -2, 1, 2, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 1.3999999999999986, 28.942500000000003, 2, 3, 3, 4, 12
[CH4-]-[CH3-]-[CH3-]-[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 1.3999999999999986, 28.942500000000003, 3, 0, 3, 5, 11
[C-]-[CH]=[CH]-[C-],7, 5, 0, -1, 0, 3, 0, 1, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 2, 11
[C-]-[CH2]-[CH2]-[C-],7, 5, 0, -1, 0, 3, 0, 1, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 2, 11
[C]-[CH3-]-[CH3-]-[C],6, 4, 0, 0, 0, 4, 1, 0, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.0, 6.5024999999999995, 3, 0, 3, 1, 7
[C+]-[CH4--]-[CH4--]-[C+],5, 3, 0, 1, 0, 5, 0, -1, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 0, 9
[CH-]-[CH]=[CH]-[CH-],8, 6, 0, -1, 1, 2, 1, 2, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.34999999999999964, 12.1125, 3, 3, 3, 3, 12
[CH-]-[CH2]-[CH2]-[CH-],8, 6, 0, -1, 1, 2, 1, 2, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 3, 3, 3, 3, 12
[CH]-[CH3-]-[CH3-]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.34999999999999964, 12.1125, 3, 0, 3, 2, 8
[CH+]-[CH4--]-[CH4--]-[CH+],6, 4, 0, 1, 1, 4, 1, 0, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 3, 3, 3, 1, 10
[CH2-]-[CH]=[CH]-[CH2-],9, 7, 0, -1, 2, 1, 0, 3, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.6999999999999993, 17.7225, 3, 3, 3, 4, 13
[CH2-]-[CH2]-[CH2]-[CH2-],9, 7, 0, -1, 2, 1, 0, 3, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 3, 3, 3, 4, 13
[CH2]-[CH3-]-[CH3-]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.6999999999999993, 17.7225, 3, 0, 3, 3, 9
[CH2+]-[CH4--]-[CH4--]-[CH2+],7, 5, 0, 1, 2, 3, 0, 1, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 3, 3, 3, 2, 11
[CH3-]-[CH]=[CH]-[CH3-],10, 8, 0, -1, 3, 0, 1, 4, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 1.049999999999999, 23.332500000000003, 3, 0, 3, 5, 11
[CH3-]-[CH2]-[CH2]-[CH3-],10, 8, 0, -1, 3, 0, 1, 4, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 1.049999999999999, 23.332500000000003, 3, 0, 3, 5, 11
[CH3]-[CH3-]-[CH3-]-[CH3],9, 7, 0, 0, 3, 1, 0, 3, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 1.049999999999999, 23.332500000000003, 3, 0, 3, 4, 10
[CH4-]=[CH]-[CH]=[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 7, 5, 0, 0, 1, 1, 2, 1, 3, 0, 1, 2.55, 1.3999999999999986, 28.942500000000003, 3, 3, 0, 3, 9
[CH4-]-[CH2]-[CH2]-[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 1.3999999999999986, 28.942500000000003, 3, 3, 3, 4, 13
[C]-[CH]=[CH]-[C],6, 4, 0, 0, 0, 4, 1, 0, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.0, 6.5024999999999995, 5, 3, 3, 2, 13
[C]-[CH2]-[CH2]-[C],6, 4, 0, 0, 0, 4, 1, 0, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.0, 6.5024999999999995, 5, 3, 3, 2, 13
[C+]-[CH3-]-[CH3-]-[C+],5, 3, 0, 1, 0, 5, 0, -1, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.0, 6.5024999999999995, 3, 0, 3, 1, 7
[C++]-[CH4--]-[CH4--]-[C++],4, 2, 0, 2, 0, 6, 1, -2, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 0, 9
[CH]-[CH]=[CH]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.34999999999999964, 12.1125, 5, 3, 3, 3, 14
[CH]-[CH2]-[CH2]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 5, 3, 3, 3, 14
[CH+]-[CH3-]-[CH3-]-[CH+],6, 4, 0, 1, 1, 4, 1, 0, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.34999999999999964, 12.1125, 3, 0, 3, 2, 8
[CH++]-[CH4--]-[CH4--]-[CH++],5, 3, 0, 2, 1, 5, 0, -1, 12, 10, 0, -2, 4, 1, 1, 1, -2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 3, 3, 3, 1, 10
[CH2]-[CH]=[CH]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 7, 5, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2.55, 0.6999999999999993, 17.7225, 5, 3, 3, 4, 15
[CH2]-[CH2]-[CH2]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 5, 3, 3, 4, 15
[CH2+]-[CH3-]-[CH3-]-[CH2+],7, 5, 0, 1, 2, 3, 0, 1, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.6999999999999993, 17.7225, 3, 0, 3, 3, 9
[CH3]=[CH]-[CH]=[CH3],9, 7, 0, 0, 3, 1, 0, 3, 7, 5, 0, 0, 1, 1, 2, 1, 3, 0, 1, 2.55, 1.049999999999999, 23.332500000000003, 5, 0, 0, 4, 9
[CH3]-[CH2]-[CH2]-[CH3],9, 7, 0, 0, 3, 1, 0, 3, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 1.049999999999999, 23.332500000000003, 5, 0, 3, 5, 13
[CH4-]=[C+]-[C+]=[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 5, 3, 0, 1, 0, 1, 2, 1, 5, 0, -1, 2.55, 1.3999999999999986, 28.942500000000003, 3, 3, 0, 2, 8
[CH4-]-[CH+]-[CH+]-[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 1.3999999999999986, 28.942500000000003, 3, 3, 3, 3, 12
[C]-[C+]=[C+]-[C],6, 4, 0, 0, 0, 4, 1, 0, 5, 3, 0, 1, 0, 1, 1, 2, 5, 0, -1, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 3, 12
[C]-[CH+]-[CH+]-[C],6, 4, 0, 0, 0, 4, 1, 0, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 3, 12
[C+]-[CH2]-[CH2]-[C+],5, 3, 0, 1, 0, 5, 0, -1, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.0, 6.5024999999999995, 3, 3, 3, 2, 11
[C++]-[CH3-]-[CH3-]-[C++],4, 2, 0, 2, 0, 6, 1, -2, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.0, 6.5024999999999995, 0, 0, 3, 1, 4
[CH]-[C+]=[C+]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 5, 3, 0, 1, 0, 1, 1, 2, 5, 0, -1, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 4, 10
[CH]-[CH+]-[CH+]-[CH],7, 5, 0, 0, 1, 3, 0, 1, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 4, 10
[CH+]-[CH2]-[CH2]-[CH+],6, 4, 0, 1, 1, 4, 1, 0, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.34999999999999964, 12.1125, 0, 3, 3, 3, 9
[CH++]-[CH3-]-[CH3-]-[CH++],5, 3, 0, 2, 1, 5, 0, -1, 10, 8, 0, -1, 3, 1, 1, 1, 0, 1, 4, 2.55, 0.34999999999999964, 12.1125, 0, 0, 3, 2, 5
[CH2]-[C+]=[C+]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 5, 3, 0, 1, 0, 1, 1, 2, 5, 0, -1, 2.55, 0.6999999999999993, 17.7225, 0, 3, 3, 5, 11
[CH2]-[CH+]-[CH+]-[CH2],8, 6, 0, 0, 2, 2, 1, 2, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.6999999999999993, 17.7225, 0, 3, 3, 5, 11
[CH2+]-[CH2]-[CH2]-[CH2+],7, 5, 0, 1, 2, 3, 0, 1, 8, 6, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2.55, 0.6999999999999993, 17.7225, 0, 3, 3, 4, 10
[CH3]=[C+]-[C+]=[CH3],9, 7, 0, 0, 3, 1, 0, 3, 5, 3, 0, 1, 0, 1, 2, 1, 5, 0, -1, 2.55, 1.049999999999999, 23.332500000000003, 0, 0, 0, 3, 3
[CH3]-[CH+]-[CH+]-[CH3],9, 7, 0, 0, 3, 1, 0, 3, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 1.049999999999999, 23.332500000000003, 0, 0, 3, 4, 7
[CH4-]-[C++]-[C++]-[CH4-],11, 9, 0, -1, 4, -1, 0, 3, 4, 2, 0, 2, 0, 1, 1, 1, 6, 1, -2, 2.55, 1.3999999999999986, 28.942500000000003, 0, 3, 3, 2, 8
[C]-[C++]-[C++]-[C],6, 4, 0, 0, 0, 4, 1, 0, 4, 2, 0, 2, 0, 1, 1, 1, 6, 1, -2, 2.55, 0.0, 6.5024999999999995, 0, 3, 3, 4, 10
[C+]-[CH+]-[CH+]-[C+],5, 3, 0, 1, 0, 5, 0, -1, 6, 4, 0, 1, 1, 1, 1, 1, 4, 1, 0, 2.55, 0.0, 6.5024999999999995, 0, 3, 3, 3, 9
